baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
1388.117988412241	-0.5214100994689326	0.24149969991567724	-2.159050713731693	0.03084623272418804	0.3363708235161458	ENSG00000205929
8129.9174320962875	0.38549848671136877	0.18813054800912785	2.0491009609596467	0.04045224355461042	0.4150164386913751	ENSG00000157542
1277.420295876387	-0.5337390997225079	0.26206427593705695	-2.0366724835501895	0.04168287375502894	0.4150164386913751	ENSG00000160284
434.87131410028974	0.73784704980399	0.3971197024137097	1.8579965821875006	0.06316949966546875	0.6027423093080143	ENSG00000221859
3054.1435067447	-0.3769864377264366	0.2058608419538106	-1.8312683177066853	0.06706050406727228	0.6142742172562141	ENSG00000142149
26599.048414034667	-0.30681835580522626	0.17093422327376467	-1.7949498346731445	0.07266169292922356	0.6399818338766229	ENSG00000182670
8365.938851200768	-0.36303851300539874	0.20740198500558407	-1.750410021368042	0.08004758801822884	0.6789221354138668	ENSG00000160285
2284.899353309953	-0.5243834003229759	0.30737309047360906	-1.706015967484308	0.08800510671126868	0.7146877794117812	ENSG00000249624
14187.88016341742	1.513933818745744	0.8943725172167976	1.6927329380121858	0.09050631267660111	0.7146877794117812	ENSG00000141959
4061.8703870876866	-0.26999410735723495	0.16546687771441151	-1.6317108963839446	0.10274040352024134	0.7316014418941919	ENSG00000160226
5357.594358067312	-0.4232900074482588	0.26367540669921374	-1.605345044299579	0.10841789135997898	0.7316014418941919	ENSG00000184012
151.7653615202317	0.7938676549327927	0.49734008466820506	1.596226967030845	0.11043812889922845	0.7316014418941919	ENSG00000244025
5682.238976606208	-0.2689562985388602	0.1695748578801678	-1.586062355593549	0.11272516521834354	0.7316014418941919	ENSG00000166979
8754.283995838683	-0.25755593005507116	0.16434304084301707	-1.5671848879873924	0.11707148172259578	0.7316014418941919	ENSG00000173276
7780.695996457037	0.2737746150595036	0.1763989240100138	1.5520197563334457	0.12065749649146389	0.7316014418941919	ENSG00000160201
4384.5382925792355	-0.3915733791890255	0.25236621001207216	-1.5516077971385087	0.12075609636327407	0.7316014418941919	ENSG00000156239
8136.61039457593	-0.2374728480542099	0.15361874243751172	-1.5458585605256334	0.12213873043427782	0.7316014418941919	ENSG00000186866
294.40849372278603	-0.5447864142008391	0.35657442356329755	-1.5278336812739204	0.12655383742793194	0.7316014418941919	ENSG00000159197
3709.6689687210132	0.27384378372592877	0.17930039871101555	1.5272904337892297	0.1266888071851803	0.7316014418941919	ENSG00000142188
1101.9768808845813	-0.43399422800011467	0.28746906288686414	-1.5097075965037559	0.13111805205237	0.7316014418941919	ENSG00000285815
9859.108150472608	0.27616146622082494	0.1835973913355578	1.5041687913533006	0.13253791125323255	0.7316014418941919	ENSG00000182871
803.4613749189054	0.3439488559388613	0.22970707946382446	1.4973367679467984	0.13430565234553477	0.7316014418941919	ENSG00000183036
3351.297196405665	-0.2934166058349965	0.1975950688737776	-1.4849389081790754	0.13756000804847796	0.7316014418941919	ENSG00000243646
461.8986624790766	-0.44392082839062913	0.30125263725474216	-1.473583210543798	0.1405938445870968	0.7316014418941919	ENSG00000188694
2300.5367837175277	-0.3622379933072136	0.24778319365350004	-1.4619151039507834	0.14376447548139143	0.7316014418941919	ENSG00000142166
3482.856116532484	-0.24129448080940247	0.17053543663339338	-1.4149228194027645	0.1570911265407147	0.7529472089824448	ENSG00000160214
629.2132782963436	0.48204997423217416	0.3483658665980829	1.383746286453275	0.1664361552684915	0.7529472089824448	ENSG00000272804
100.44992447876692	-0.7283683644968314	0.5297589362561516	-1.3749052911580282	0.1691608086788489	0.7529472089824448	ENSG00000186924
7442.7348305058	-0.20528448103008323	0.15200578221883151	-1.3505044218288373	0.1768542362575832	0.7529472089824448	ENSG00000160298
2710.486087198079	0.25673118721631105	0.19031596007851065	1.3489735023295064	0.17734547729007907	0.7529472089824448	ENSG00000184900
343.7852884714762	0.5208747233017866	0.38641897180269286	1.347953287261857	0.17767340744847226	0.7529472089824448	ENSG00000159231
5621.657176423965	0.2967629494088332	0.2218779494057745	1.3375053726772443	0.18105772971513745	0.7529472089824448	ENSG00000155307
976.494988143103	-0.36107057139613247	0.26996783282188846	-1.3374577542145516	0.1810732632424277	0.7529472089824448	ENSG00000276076
3058.6389365023288	-0.2912467897121613	0.21852467436075013	-1.3327867462296652	0.1826017963743679	0.7529472089824448	ENSG00000160194
184.6724013803505	-0.5642075007174584	0.43101954514938967	-1.3090067656256894	0.19053205897859227	0.7529472089824448	ENSG00000206107
10401.503647267436	-0.21616481276149357	0.16536714211463263	-1.307181160642227	0.19115119224760324	0.7529472089824448	ENSG00000157551
688.3471656113103	0.3324443729760125	0.2567665380717514	1.2947340236488039	0.19541199859356959	0.7529472089824448	ENSG00000160181
10181.412064010314	0.23383826669129082	0.1814277630971466	1.2888780785225287	0.19744047621636093	0.7529472089824448	ENSG00000159200
799.51100771233	-0.3848038312636857	0.299558422832376	-1.2845702271540218	0.198942508262871	0.7529472089824448	ENSG00000160180
2308.8292050537475	-0.2695783470451376	0.21193801283675776	-1.271967890218809	0.20338452821509154	0.7529472089824448	ENSG00000177692
2681.2240826147004	-0.3739256030694302	0.29424602792328586	-1.2707923560039285	0.20380252884870437	0.7529472089824448	ENSG00000154736
140.6572267257912	-0.5875317508563616	0.4633869295516057	-1.2679074729727142	0.20483099509580943	0.7529472089824448	ENSG00000186965
2797.6925428829095	0.2547079014872226	0.20327902671004505	1.2529964630858605	0.21020699388600605	0.7529472089824448	ENSG00000159261
116.55558997470143	-0.6540684068886535	0.5222594608227421	-1.252382112634716	0.21043066102566144	0.7529472089824448	ENSG00000184032
9560.04772244808	-0.19517695275493963	0.15905639047428763	-1.2270928076070675	0.2197877108410681	0.7743290120400707	ENSG00000160310
7674.099174855724	-0.1973524530713324	0.16414942316047682	-1.2022732049347222	0.22925769484973432	0.7862760498457709	ENSG00000205758
7463.685820054685	-0.24904896695573508	0.20904720818024783	-1.1913527529197918	0.23351513257013706	0.7862760498457709	ENSG00000183778
5434.970301270343	0.23984512530825863	0.2022282123125643	1.1860121916993143	0.23561748489611645	0.7862760498457709	ENSG00000160223
338.5735219041958	-0.42396857067799737	0.35846354373203676	-1.1827383233005355	0.2369128709142279	0.7862760498457709	ENSG00000249209
13809.807404417588	0.22136456095273188	0.18946139094584719	1.168388766954653	0.2426499839306188	0.7900525784623353	ENSG00000160305
174.98039836494462	-0.4828821871170437	0.41959090068693494	-1.1508404646680641	0.24979787423553065	0.7900525784623353	ENSG00000279493
2950.1103265432944	0.3027658089455725	0.263641533484672	1.1483995140817793	0.2508036742058001	0.7900525784623353	ENSG00000280433
5324.058406981479	0.1907976371147067	0.16650963194229063	1.1458654666946468	0.2518508219552423	0.7900525784623353	ENSG00000184787
1715.5250603002166	-0.2617808837572323	0.2378141798611053	-1.1007791205306794	0.27099280114478175	0.8386128575966895	ENSG00000160202
3347.4996346182593	-0.27916808789094094	0.25846014287193453	-1.0801204579897918	0.280088542880946	0.8550177697528	ENSG00000160208
7086.578066113299	0.2165117921593937	0.20198728981008734	1.0719080015527838	0.28376135590049256	0.8550177697528	ENSG00000159267
1274.3436720511488	0.38085276487517	0.3639692991671977	1.046387059970727	0.29538236465706585	0.8662980427628588	ENSG00000166265
136.81377733249155	0.5278846523354912	0.5051426943174173	1.0450208590046113	0.2960133290419664	0.8662980427628588	ENSG00000232263
8060.926614368601	-0.16478729562134853	0.1586179651033107	-1.0388942735081719	0.29885390994875916	0.8662980427628588	ENSG00000157538
1542.471919857944	0.21333931198449682	0.21178790643332557	1.0073252792253256	0.31377848558434285	0.8981909149851813	ENSG00000142182
6959.664572280604	0.17695294212332358	0.17898205095149508	0.9886630596901507	0.32282802209794165	0.8991321272538658	ENSG00000160200
474.3837257554169	-0.34650986958861146	0.3513837500235311	-0.9861294654787159	0.3240695861070199	0.8991321272538658	ENSG00000205445
7598.242239994909	0.19907975384114324	0.20327958017105227	0.979339654645218	0.3274121831259639	0.8991321272538658	ENSG00000155313
3580.754392199388	-0.22245775652946462	0.23201668452849378	-0.9588006870348359	0.33765916303893917	0.8991321272538658	ENSG00000183255
144.9385983154708	0.513440031316863	0.5399096078455102	0.9509740590943119	0.341617544552192	0.8991321272538658	ENSG00000187026
4332.0862476597085	0.23013436332679268	0.243253277061496	0.9460689126445488	0.3441134385780801	0.8991321272538658	ENSG00000159263
17850.172339084835	0.180119289216311	0.1922910921570327	0.9367011607028489	0.34891229903178855	0.8991321272538658	ENSG00000197381
2283.0704593352602	0.19630495190153227	0.20997875531785823	0.9348800625300067	0.34985011298532886	0.8991321272538658	ENSG00000205927
100.64148335553266	-0.4933887680289801	0.5290626861574371	-0.9325714720356573	0.3510412685245697	0.8991321272538658	ENSG00000206106
142.69270674234903	0.4705335121573987	0.5098061641608858	0.9229655214778978	0.35602517330577615	0.8991321272538658	ENSG00000244362
5862.653698519408	-0.14062532910029127	0.15317517654565357	-0.9180686601551143	0.35858292106858325	0.8991321272538658	ENSG00000142173
2657.8211508352556	0.15788517318333584	0.17556835023174816	0.8992803826824668	0.36850333380756445	0.8991321272538658	ENSG00000159128
247.6265898999386	0.42213139686159096	0.47176985712877106	0.8947824675165054	0.37090338432689723	0.8991321272538658	ENSG00000198390
96.60520617167886	0.4762234483612904	0.5410237696799829	0.8802264799621982	0.3787366312557292	0.8991321272538658	ENSG00000186967
93.82840694018562	0.4611200153757431	0.5271542864602656	0.874734451031539	0.38171841033925324	0.8991321272538658	ENSG00000186930
66.52604810251768	0.48569253966225456	0.5563491390715597	0.8729995349193539	0.38266333121809337	0.8991321272538658	ENSG00000231068
1800.0197085991167	-0.16916929137779024	0.19380754828452298	-0.8728725628861366	0.3827325427036969	0.8991321272538658	ENSG00000154640
9172.941023424853	-0.1297699406889835	0.14982487329535643	-0.8661441710894175	0.3864111048024223	0.8991321272538658	ENSG00000185917
1541.6528198738272	0.20840598913031128	0.24336213806690538	0.8563615966959334	0.3917977998461865	0.8991321272538658	ENSG00000154646
3146.166189140016	-0.152444795812326	0.17832926358289278	-0.8548501392844315	0.3926341167047449	0.8991321272538658	ENSG00000273590
2988.3038351100045	-0.2305992129536563	0.27315208290290255	-0.8442154659886941	0.39854901364019896	0.9036408329069857	ENSG00000154639
12848.845351223332	-0.15702044115661665	0.19496513145918037	-0.805377043481705	0.42060213497014665	0.9329554412599251	ENSG00000159216
198.45177086143752	-0.2884459763296582	0.36033168038926344	-0.8005012937470618	0.4234204142817462	0.9329554412599251	ENSG00000187005
95.33752226107848	-0.4194284004560075	0.5300154997718758	-0.7913511975339096	0.4287390800097475	0.9329554412599251	ENSG00000186925
7363.2466409452245	-0.1251276473701723	0.15952854289278864	-0.7843589937022397	0.4328294925841961	0.9329554412599251	ENSG00000183570
2549.817801392351	0.15049574474717461	0.1919382165595064	0.7840843134046552	0.4329906392168522	0.9329554412599251	ENSG00000185272
1446.224023188008	0.17403025170372716	0.22667189067893817	0.7677628275057118	0.4426281025073132	0.9329554412599251	ENSG00000242220
17731.36585796135	-0.13947072714115466	0.18185300170017243	-0.7669421226882196	0.44311592774874486	0.9329554412599251	ENSG00000185658
930.0951622859657	0.1903181074847469	0.25025686224347565	0.7604910641754384	0.4469611085913559	0.9329554412599251	ENSG00000160307
477.11163035603994	-0.29010518960669107	0.388560338039024	-0.7466155477184991	0.45529566062175425	0.9329554412599251	ENSG00000277277
431.51297809802026	-0.2702751181519587	0.36766199796966925	-0.7351184502192022	0.46226735868616176	0.9329554412599251	ENSG00000189169
1936.5184127418463	-0.15263770115051054	0.210452015582548	-0.7252850524049256	0.4682771738892199	0.9329554412599251	ENSG00000160188
9293.078607519596	-0.19865560941231894	0.2756234916151861	-0.7207499195666294	0.4710633928646741	0.9329554412599251	ENSG00000160294
209.56953608733014	0.3235469521129452	0.4500420462951915	0.7189260531908709	0.47218648290094783	0.9329554412599251	ENSG00000184724
3445.291435979462	0.1442335125457551	0.2013147562598816	0.7164577263256395	0.47370876142064533	0.9329554412599251	ENSG00000154727
3777.0312965764642	-0.1937847560531972	0.2705640751794293	-0.716225004833644	0.47385242561541674	0.9329554412599251	ENSG00000241945
610.3849058417716	-0.21429812032031476	0.3030038248179347	-0.7072455948339255	0.4794138685749101	0.9329554412599251	ENSG00000265590
5178.468936578443	-0.11801532287243188	0.16736963006035308	-0.7051179047828202	0.48073686492869505	0.9329554412599251	ENSG00000160221
7017.790302936449	-0.12735939887284262	0.18458273766902678	-0.6899854259460022	0.49020335248259755	0.9433325018362592	ENSG00000275895
2343.5795366907546	0.1409381351658607	0.2096758510957964	0.6721715182234749	0.5014745107912716	0.95698052476001	ENSG00000185437
363.93697533004587	-0.29169989831922216	0.4654540762248835	-0.6266996320777471	0.5308561450908895	0.9946890972617165	ENSG00000212935
446.9939701922078	0.24207406100325476	0.3966737207461579	0.6102598895331521	0.5416896627563772	0.9946890972617165	ENSG00000197683
426.3127870105301	0.21023237121234997	0.34828307899797073	0.6036249932589315	0.5460929922583573	0.9946890972617165	ENSG00000241123
2110.2524772315023	-0.1467673324832562	0.24348921518452257	-0.6027672822060396	0.5466635150462043	0.9946890972617165	ENSG00000205670
7083.079723075676	0.10010286040187415	0.16659059249419989	0.6008914363238091	0.5479122974003696	0.9946890972617165	ENSG00000156265
4693.609597693023	-0.13551864633269703	0.22796229828962786	-0.5944783297478408	0.5521922320252701	0.9946890972617165	ENSG00000156261
5238.5457073850785	0.09998496610722077	0.17770885302377049	0.5626335683672816	0.573684428935564	0.9946890972617165	ENSG00000160282
4995.6431457481285	-0.11293750863192513	0.2046223817651688	-0.5519313559820441	0.5809953843936906	0.9946890972617165	ENSG00000160224
2161.9155559026217	0.11834332965811917	0.2151014134289435	0.5501745793837503	0.5821996374721028	0.9946890972617165	ENSG00000183527
2621.8595847931274	-0.13869695113415417	0.2547882668928202	-0.5443616098401374	0.5861926582304531	0.9946890972617165	ENSG00000159212
3402.8664077692756	-0.10445819699876287	0.1924785350614768	-0.5427004988654937	0.5873360307015152	0.9946890972617165	ENSG00000160213
338.4721224897089	0.1944449400389554	0.37074122006659843	0.524476183155534	0.5999473809326488	0.9946890972617165	ENSG00000182816
252.35111394941617	0.2179440382542912	0.41567582159022004	0.5243125217640009	0.6000611890143355	0.9946890972617165	ENSG00000160182
4128.157645634648	-0.11347630892425295	0.21834236501740445	-0.5197173206180467	0.603260612868812	0.9946890972617165	ENSG00000175894
12828.14889566351	-0.07990678048727255	0.156050122647157	-0.5120584279702797	0.6086101183041835	0.9946890972617165	ENSG00000160216
71.03367062655532	0.2840805411409178	0.5558221418488791	0.5110997201298174	0.6092812319046236	0.9946890972617165	ENSG00000206102
2318.280868568636	0.1572665611897845	0.31089221831161373	0.505855572853718	0.6129580424966705	0.9946890972617165	ENSG00000160233
24117.242656227765	-0.0755642806642276	0.15140247465957668	-0.4990954132957953	0.6177121686575	0.9946890972617165	ENSG00000157540
180.43588038206616	0.2221935300261745	0.47750184245025695	0.4653249689802426	0.6416987565389829	0.9946890972617165	ENSG00000212933
8407.917799445342	0.1020759603171855	0.2201703647363907	0.4636226153297276	0.6429181485643677	0.9946890972617165	ENSG00000171189
18469.61578807998	-0.08208290499486555	0.1790203960453552	-0.4585114702464946	0.64658502373465	0.9946890972617165	ENSG00000159140
8674.823093237987	0.06746426811237127	0.15146778282175988	0.4454034175159217	0.6560282429311528	0.9946890972617165	ENSG00000157601
13131.286622500456	0.08368239645330698	0.19138478437441483	0.4372468622667269	0.6619323274615103	0.9946890972617165	ENSG00000159082
10138.4322641704	0.0834273963261161	0.19195639314034557	0.4346163988667968	0.6638408897859913	0.9946890972617165	ENSG00000198862
1092.2250503279017	-0.10297521041651289	0.24135647203930058	-0.42665195404308537	0.669632850292672	0.9946890972617165	ENSG00000154719
9613.424322723346	0.069670329471511	0.16683363437826537	0.4176036189054421	0.6762369504223984	0.9946890972617165	ENSG00000160218
7065.144067632447	0.06894746471475438	0.1664148525055607	0.41431076419366186	0.6786465316387031	0.9946890972617165	ENSG00000183486
8469.323595619006	-0.0752414038956074	0.18212339571445255	-0.4131342027774225	0.6795082916839956	0.9946890972617165	ENSG00000159131
3666.877804809696	-0.07942541513804689	0.19538139064803767	-0.4065147395799059	0.6843644291330957	0.9946890972617165	ENSG00000156253
84.42950007521047	0.22153142082111235	0.5472961902334136	0.4047742790364255	0.6856434368630248	0.9946890972617165	ENSG00000186980
3391.6835741723908	0.07711326891301062	0.19115057985380454	0.4034163483678065	0.6866419619972981	0.9946890972617165	ENSG00000154642
10549.202531601766	-0.06719995449127056	0.17282086708333697	-0.388841669558721	0.6973932738976052	0.9946890972617165	ENSG00000182093
2935.0533335468	0.08260931038806998	0.21336498967305184	0.3871736900915924	0.6986276264247306	0.9946890972617165	ENSG00000142207
73.66912828669115	0.23673854553259793	0.6335027022564983	0.3736977674907298	0.7086291864764489	0.9946890972617165	ENSG00000206105
1458.370259432148	0.09683414523620366	0.2597786687554393	0.37275633792459384	0.7093298017660933	0.9946890972617165	ENSG00000155304
387.6860044688037	0.10539760127062532	0.28331242271319473	0.37201898971201247	0.709878710724098	0.9946890972617165	ENSG00000156282
173.5881350404639	-0.14180929905561002	0.390384515584772	-0.3632554401989751	0.7164140766310361	0.9946890972617165	ENSG00000186970
6113.727990526557	0.058974750933876434	0.16758223627802435	0.351915287942783	0.7249017935719164	0.9946890972617165	ENSG00000159256
992.7555133590947	-0.1087086201954515	0.3118189287763235	-0.3486273928977264	0.7273690599353706	0.9946890972617165	ENSG00000160207
5277.164332138406	0.053799250071751105	0.15839231077392749	0.3396582183117367	0.7341139298921707	0.9946890972617165	ENSG00000159110
2760.7096005577037	-0.07552425634255133	0.2296735279665966	-0.32883309195971194	0.7422818490001617	0.9946890972617165	ENSG00000183844
3810.4125848705494	-0.06531923000076559	0.2038382272695225	-0.3204464190831	0.7486299418153819	0.9946890972617165	ENSG00000142197
95.37250083312463	-0.18900950753969326	0.5966001446093505	-0.31681103205808864	0.7513869927246704	0.9946890972617165	ENSG00000244624
4732.518274802868	-0.05794884842972763	0.18518011460929748	-0.3129323499555613	0.754332059300974	0.9946890972617165	ENSG00000160185
13920.568581727917	-0.04564156483610155	0.15010420570797692	-0.304065862917231	0.7610777136825642	0.9946890972617165	ENSG00000160209
20765.23812734511	-0.05080032375386245	0.16803005175371016	-0.30232879906698457	0.7624014264195251	0.9946890972617165	ENSG00000141956
3276.894522191755	-0.06251720453485331	0.2159997757728053	-0.28943180293210435	0.7722509607090444	0.9946890972617165	ENSG00000280071
1832.566528910243	0.05961246840667378	0.21148258464498537	0.28187885308260674	0.7780364051066496	0.9946890972617165	ENSG00000278961
7985.197188013124	-0.04603440642521311	0.16434060732838168	-0.2801158348723161	0.7793886363580401	0.9946890972617165	ENSG00000157578
3911.9064225364264	0.05302589682170063	0.19224840290060716	0.2758197000425285	0.7826865519811325	0.9946890972617165	ENSG00000160190
853.8041573827413	0.06285120819564045	0.23554839826458301	0.26682927440263027	0.789600613450832	0.9946890972617165	ENSG00000221837
202.79475800820356	0.10262438140331444	0.3854530214323967	0.26624355160571334	0.7900516437138111	0.9946890972617165	ENSG00000184351
1640.1808183201979	0.07671257179128177	0.2908069717846576	0.2637920656458243	0.7919401487879563	0.9946890972617165	ENSG00000188992
197.54805621468734	0.1114204785146164	0.4456634440778386	0.2500103609466249	0.8025793361490904	0.9946890972617165	ENSG00000186977
6221.770027128302	0.04103282024425456	0.16446004181383672	0.24950024207522908	0.802973853673688	0.9946890972617165	ENSG00000156273
1124.8096725342255	0.055216719747099095	0.22494212399561667	0.2454707849570011	0.8060919265069697	0.9946890972617165	ENSG00000160256
3511.0578485211627	0.046956277052592074	0.19289335479063802	0.24343128410803644	0.8076713113419753	0.9946890972617165	ENSG00000159079
6022.8202771587685	0.03880798422300411	0.16253690756271438	0.23876413551199235	0.8112884816810261	0.9946890972617165	ENSG00000156304
402.08751331676154	-0.07893796164212674	0.34011324186513164	-0.23209317346552702	0.8164656469162838	0.9946890972617165	ENSG00000243489
78.79470825196233	-0.11899309334039593	0.5160127906032687	-0.2306010539027173	0.8176247487808571	0.9946890972617165	ENSG00000206104
1406.956406055078	0.05494177144920603	0.24318953885862105	0.225921607101474	0.8212623922124591	0.9946890972617165	ENSG00000184221
2782.0245896307088	-0.042687689768900514	0.20488175404541742	-0.2083528129080624	0.8349534975971533	0.9946890972617165	ENSG00000243927
1407.6883516071375	-0.049818888046496944	0.23916930540572912	-0.20829967274430847	0.8349949871541693	0.9946890972617165	ENSG00000183067
1132.8548047467784	-0.049316533281630597	0.24853461224981133	-0.19842923621463526	0.8427092450050113	0.9946890972617165	ENSG00000170262
226.8546907434774	-0.07713147903570843	0.39052825770553234	-0.19750550059777597	0.8434319773662096	0.9946890972617165	ENSG00000274749
270.70952217178615	0.06499485432750449	0.33315597180572704	0.19508836649461256	0.8453237697932232	0.9946890972617165	ENSG00000274559
6198.098091095483	-0.037928732070141045	0.20158268200462634	-0.18815471494357128	0.8507553706310886	0.9946890972617165	ENSG00000173638
11744.152729501931	-0.028690499242968178	0.15757307286297384	-0.1820774242812257	0.8555219653926595	0.9946890972617165	ENSG00000160255
9921.15493400868	0.03067969229488437	0.17196268667580916	0.1784090077210932	0.8584017756535802	0.9946890972617165	ENSG00000177398
3281.537936730193	0.040336955931122596	0.23078361076444476	0.17478258441971234	0.8612504733037925	0.9946890972617165	ENSG00000274391
231.49862056028985	-0.07471522604850767	0.4363238375187892	-0.17123801090810273	0.8640366204874461	0.9946890972617165	ENSG00000187766
203.26309276491253	-0.06521131170230549	0.38651739512741745	-0.16871507602085603	0.8660207598285194	0.9946890972617165	ENSG00000183640
6513.23499199802	-0.0267830531268811	0.17050755620365718	-0.15707839419674138	0.875183065123273	0.9946890972617165	ENSG00000160199
10696.89403390814	-0.02335673613291961	0.15895446839981386	-0.1469397895387945	0.8831795452631864	0.9946890972617165	ENSG00000142185
3643.2288213954917	0.027955470563833698	0.1933615397451944	0.1445761685631616	0.8850455142463454	0.9946890972617165	ENSG00000160193
5236.742845867665	-0.03433803597055983	0.26750231243748823	-0.12836537993885258	0.897859827263852	0.9946890972617165	ENSG00000154654
2455.035807730606	-0.03057598283591178	0.23845274582151127	-0.12822659152266078	0.8979696567793432	0.9946890972617165	ENSG00000183421
333.77654785212684	-0.06152899174157745	0.482252495970789	-0.12758667348671304	0.8984760779502141	0.9946890972617165	ENSG00000182591
3239.1393143464425	-0.026473256799863086	0.20848998722850118	-0.12697615435531148	0.8989592718313065	0.9946890972617165	ENSG00000198743
4095.1204397045867	-0.0215071377235781	0.16985058819770324	-0.12662386366624856	0.8992381084954251	0.9946890972617165	ENSG00000275464
4308.453449975018	0.03024209811170357	0.2519990000979621	0.12000880201884631	0.904476175351537	0.9946890972617165	ENSG00000142156
2678.8608985365527	0.02429802986963256	0.2098017656953987	0.11581422963288937	0.9077997727902434	0.9946890972617165	ENSG00000241837
431.37246117049955	-0.03931708078312477	0.3431389143827012	-0.11458065271860893	0.9087775155886121	0.9946890972617165	ENSG00000188155
1274.4420031821708	0.033412572729343844	0.30698433622773125	0.1088412950964289	0.9133283696114891	0.9946890972617165	ENSG00000215454
9234.679391643866	-0.017869867963900245	0.16584603772608028	-0.1077497431287145	0.9141942098632011	0.9946890972617165	ENSG00000160179
10252.218792165913	-0.022117195016517963	0.21247739774981503	-0.10409198931624819	0.9170963479242185	0.9946890972617165	ENSG00000157617
25484.875911050152	0.01584487513149081	0.15840469934594467	0.10002780976141826	0.920322247165365	0.9946890972617165	ENSG00000205726
1659.360371109491	0.01934285537768358	0.2134166683140807	0.09063422988694171	0.9277832323390934	0.9946890972617165	ENSG00000159228
266.50132608719554	-0.04102137301832625	0.4557865527541924	-0.09000127970087185	0.9282861979030506	0.9946890972617165	ENSG00000221864
2350.5604311736606	0.01948734292553011	0.22651893470733805	0.0860296422932931	0.9314428534294963	0.9946890972617165	ENSG00000159259
196.4672972393795	-0.029243289383106368	0.3509059909247154	-0.0833365349677952	0.9335839506149194	0.9946890972617165	ENSG00000240432
6677.455651133179	-0.014668059204124216	0.21863104641674308	-0.06709046791170147	0.9465096823031766	0.9946890972617165	ENSG00000274276
5027.010444320898	-0.011916856948517183	0.20347200506140936	-0.05856755058230535	0.953296557182577	0.9946890972617165	ENSG00000154645
5393.758471448647	-0.009482167110841168	0.16780585589625102	-0.05650677123391741	0.9549381014811917	0.9946890972617165	ENSG00000185808
6930.793716161144	0.010481312357194414	0.19041710533647538	0.05504396434697122	0.9561034383791246	0.9946890972617165	ENSG00000159086
7102.9316153876725	0.009056436317179952	0.16935885647979435	0.05347483152297055	0.9573535834850249	0.9946890972617165	ENSG00000159147
306.70976848422436	0.019887260461451672	0.4444864848464525	0.044742103842193785	0.9643128732707991	0.9946890972617165	ENSG00000186971
229.19712664647787	-0.019454091457943537	0.5233129279127723	-0.03717487266277934	0.9703455734701787	0.9946890972617165	ENSG00000212938
6078.3615662903885	-0.007086659849896895	0.20081163154343662	-0.035290086512563455	0.9718484282254369	0.9946890972617165	ENSG00000156256
231.83829440599806	0.011043736879838367	0.3993932418093741	0.02765128631072185	0.9779402767228176	0.9946890972617165	ENSG00000187175
